,hostel_O,hostel_D,hostel_C,hostel_B,hostel_A,hostel_J,hostel_H,hostel_Q,hostel_K,hostel_I,hostel_M,hostel_PG,library,pool,cos_complex,synthetic_running_track,admin_block,D_block,F_block,E_block,G_block,junction_1,junction_2,junction_3,junction_4,junction_5,junction_6,reservoir_1,reservoir_2
2021-12-09 01:00:00,196.11870918291115,175.0444080397585,192.46299393093065,194.26446357307645,202.12134669411296,168.88105150525502,207.48381575065966,209.73970799827532,168.81921212927878,226.67057494849732,188.27219688383434,190.88519768121134,254.74734857893688,198.89711934212352,197.81476466983406,181.2054295657817,255.43197430832996,261.8732634263177,236.96862502123878,241.14036139613364,193.73416647033255,214.86972956593897,215.71986612100216,215.02398188217242,212.1237557292898,260.3759167649666,262.18413720387,0.0,0.0
2021-12-09 01:15:00,189.51909274374358,174.97000143691562,198.28095320904836,183.2090462752346,202.1140020809044,168.87370689205042,207.47647113745037,204.5579572126958,135.41217810971511,226.7096288162846,198.77041677160543,200.43493504910668,253.64042490516127,198.77704966272609,187.926071845337,143.57301789956645,255.4482726629208,260.9671370296174,236.98492337582496,246.9261599615275,193.750464824905,214.79532296304532,215.56637825365982,215.01663726896226,212.0036860498563,260.41497063277393,262.2004355584623,0.0,0.0
2021-12-09 01:30:00,189.52923180319425,187.4459080415918,203.04690591446317,194.2001960296557,207.04473596965533,182.81558614776492,209.7049398984422,204.57251098895938,135.4801593262089,212.47007584804294,188.20792934042547,200.4494888253689,253.5788152104203,208.77131093848843,189.94336769457175,145.5903137471068,255.45279226501967,260.9716566317165,226.6443496511286,246.93067956362586,233.79254717756518,214.80546202249963,215.5566328702583,215.0311910452281,212.07166726645158,260.35336093802977,262.20495516056155,0.0,0.0
2021-12-09 01:45:00,189.76651329006384,197.74448981077913,198.5283737554042,194.4374775165414,202.16750310464155,194.0954778620029,209.74388714592212,204.61145823643633,168.92506226144388,226.72891998942856,188.4452108272673,179.09030384919194,253.65971607831412,208.92924953356606,198.00355319744804,181.39421809333413,257.52308080966634,262.00157126542337,237.09693286029955,241.26866923520188,233.9000370599318,215.0427435094539,215.90865464865425,215.07013829271116,212.22960586154764,260.43426180592775,262.3124450429788,0.0,0.0
2021-12-09 02:00:00,201.7475636769965,197.93373923572386,192.82525729932368,194.6267269414816,202.19677514841865,194.1247499057778,207.55924420497283,209.815136452593,94.21631015038136,226.85043710602926,199.2070867428874,200.51770811661837,252.36138846209425,198.82312703691684,201.084086170078,184.47475106495943,255.56136737064188,259.93736476925096,226.75292475669886,251.69590162760403,233.9011222831458,215.23199293444878,216.098148573354,215.09941033649474,212.0497634240609,260.55577892259083,262.3135302661933,0.0,0.0
2021-12-09 02:15:00,196.5468403870357,197.9996070714223,192.89112513501834,194.6925947771784,196.14998046310694,169.00074228951956,211.6043045969625,209.85939878262374,168.94724918471408,226.75329552695965,199.27295457858494,191.00488846551576,252.26424688298235,204.51804591159348,201.1649050307036,184.5555699255587,253.11749651445038,261.06823205512495,245.43569214326217,251.6839019453862,193.85155985029417,215.29786077016465,216.1789674339916,215.14367266652815,212.25179278483728,260.45863734347137,262.301530583974,0.0,0.0
2021-12-09 02:30:00,196.25063882887872,175.17633768566728,198.48728945789674,183.4153825240254,202.14633311982,194.074307877183,207.50880217636922,207.45364088945567,168.83953372074836,212.24793982972346,188.4041265297705,190.91018410691322,251.93683445907433,204.41033044755477,196.8532079922161,167.85265154959464,257.3547287384196,259.76792747479163,245.27825453104614,251.52646433315488,193.6941222382344,215.0016592119377,215.84044963721408,215.04896830788502,212.14407732077717,260.13122491953794,262.14409297172335,0.0,0.0
2021-12-09 02:45:00,196.12517917357434,187.51664557566394,198.36182980258948,169.6846507518053,196.0137350756134,182.791822381538,207.46726114747844,204.54874722272422,135.4737933026623,238.57048881616456,175.17937543934408,179.0275928355106,255.20404068626576,204.3315543696887,197.83700924463182,181.22767414057222,255.7453477840833,261.2642121507937,245.63167223889596,247.22323508265413,234.0851026965168,214.8761995566037,215.74211069580443,215.0074272789892,212.06530124289543,260.83260887230927,262.4975106796509,0.0,0.0
2021-12-09 03:00:00,196.19623090142298,187.58769730349732,203.18869517641494,194.34198529158422,207.0530151710565,194.0648098159311,207.49930411511568,207.44414282820196,94.24425445562407,212.49363472542905,175.25042716715862,179.05963580313096,252.18252935495147,208.77735140140283,196.79880006475977,167.7982436221685,253.01050322158656,259.818371794161,236.97902510846077,241.15076148335626,215.90008923355384,214.9472512844691,215.78604170974566,215.03947024663032,212.0777077293667,260.3769198154342,262.1945372910959,0.0,0.0
2021-12-09 03:15:00,201.42875010632213,187.5536253827738,198.39880960970817,183.32690267586153,202.11406038279716,168.87376519394314,209.69044442407025,209.73242168695833,94.19056172492488,226.7640762593766,188.31564668160502,179.0368611273704,254.84084988986135,208.72365867058872,193.29797655406378,164.29742011341762,257.5034094350125,259.9166081713829,245.42693522761405,241.24899786055326,233.8803656852862,214.91317936373022,215.7166297445597,215.016695570855,212.0240149985463,260.4694180758938,262.29277366832395,0.0,0.0
2021-12-09 03:30:00,189.6114944322044,175.06240312534638,192.48098901652503,194.2824586586714,207.1071350292353,194.1189296741009,211.55422203525282,209.80931622091478,168.97859142192794,226.6053044259335,188.29019196942596,190.95480590382522,252.11625578189174,208.9827786940908,195.0559053523445,166.0553489107216,255.4968746446182,259.87287204322564,245.38319909946367,251.63140890158257,215.95458948257817,214.88772465153912,215.7092475206682,215.09359010481614,212.28313502207862,260.3106462423693,262.24903754016395,0.0,0.0
2021-12-09 03:45:00,201.259909723966,174.91901745525578,192.33760334638282,169.55279017665046,196.03150631418444,182.80959362010603,209.69894737078076,209.740924633669,168.88460495193488,226.94997719252797,175.04751486418564,190.88641431660457,253.88077328151562,204.4554016787718,189.88224465344422,145.52919070603065,253.15335328950422,262.0265135814765,245.47154891831283,247.06311176206918,216.0429393013759,214.74433898135072,215.4955098291097,215.0251985175662,212.1891485520032,260.6553190091406,262.33738735903256,0.0,0.0
2021-12-09 04:00:00,189.62210196890726,187.538778207296,198.38396243422682,194.29306619537496,196.02576527473934,168.8765271012052,207.47929134660697,204.56077742185226,135.49574007507948,227.1318653890823,198.87342599677723,179.03962303463277,255.2086390197446,208.78689168738043,193.2831293785836,164.28257293794567,257.6796094502757,260.09280818664416,226.90836817401384,251.8513450449879,234.05656570047563,214.89833218824575,215.70178256907528,215.01945747811916,212.0872480153454,260.8372072057882,262.46897368359623,0.0,0.0
2021-12-09 04:15:00,201.51269303293637,175.17180076408877,192.59038665530673,183.41084560244602,207.09539212879213,168.93891682740994,211.54247913480867,207.48651978593867,168.8762136007962,226.71295861803475,198.97221609886006,190.94306300338553,252.22390997403986,198.95412081367374,196.84867107063556,167.8481146280166,255.51144676528733,261.95273588328007,226.70300415136822,241.21983385307288,215.96916160323687,214.9971222903561,215.8359127156325,215.08184720437143,212.18075720085716,260.4183004345258,262.26360966083433,0.0,0.0
2021-12-09 04:30:00,201.22908364363562,174.88819137494218,198.19914314703658,169.52196409633876,207.0283013071355,168.87182600579575,209.68850523592153,204.55607632643998,168.86157630325062,226.71635934996212,175.0166887838731,190.875972181749,253.6471554388419,204.43237303007197,194.86376691443644,165.86321047292031,253.0109885621446,259.8188571347191,245.3291841909656,246.92074703472036,193.7450518981033,214.7135129010161,215.51710908271158,215.01475638270614,212.16611990329878,260.42170116645485,262.195022631654,0.0,0.0
2021-12-09 04:45:00,189.67170822036175,197.64968474106826,203.18938233166367,194.34267244683284,207.04572546885026,168.8892501674995,207.49201441290938,207.43685312599553,135.49437751292962,238.33230059987494,188.35040575757625,190.89339634345853,253.81987492832602,208.78552912522866,195.09819245307818,166.09763601143183,255.55960799304776,259.9356053916568,245.44593244788493,247.0374952916411,193.86180015490686,214.94793843971794,215.7515346214126,215.03218054442314,212.0858854531935,260.5944206559479,262.3117708885991,0.0,0.0
2021-12-09 05:00:00,189.55814265853846,187.47481889693324,203.07581676981408,169.64282407308684,207.01689735372486,168.86042205239232,207.46318629778375,207.40802501086938,94.05165256385538,212.65406927036014,188.23684019576626,179.02351798581805,253.76280863287073,198.65846945006885,189.9923193966861,145.63926544918004,253.1252069822493,261.99836727421854,237.09372886909586,251.69161241318523,233.89683306872843,214.83437287785412,215.60558457238952,215.003352429294,211.88510583716342,260.5373543604897,262.30924105177394,0.0,0.0
2021-12-09 05:15:00,201.5720033561025,175.2311110872227,203.29787650546265,183.4701559255912,207.09279660104463,182.86364677913616,211.53988360706094,207.4839242581911,135.5414719437894,227.12372944831034,188.45889993133736,200.4975494567523,255.20050307896875,204.39923301090334,199.513989326162,182.90465422155552,255.70456878176688,260.0805661803796,237.24121949459763,247.1824560803426,234.04432369421608,215.0564326135305,215.9224660282438,215.07925167662358,212.13297988412353,260.82907126501215,262.45673167733094,0.0,0.0
2021-12-09 05:30:00,189.6416768978539,187.5583531362408,198.4035373631763,183.33163042932833,207.08604227030295,194.09783691517208,207.53233121436242,207.47716992744927,168.91791374232852,226.74920949397568,198.89300092572537,190.9337131448992,254.8259831244532,204.48871046918802,192.0062692451872,147.65321529598955,255.5090368731944,261.950325991187,226.70059425927644,246.98692417179376,215.96675171114566,214.91790711719938,215.68927516648404,215.07249734588106,212.222457342426,260.4545513104853,262.2611997687412,0.0,0.0
2021-12-09 05:45:00,196.20400000186223,197.65676668625863,192.54828474987437,183.36874369702085,207.02757897154135,182.79842914965735,209.68778290032733,207.41870662868615,94.06267417203661,212.67116847455802,188.35748770276513,179.034199603629,252.3600631042044,198.6694910582716,196.7894410804465,167.78888463786043,257.61084663437816,261.16691233884194,245.5343724269616,251.78258222909523,233.9878028846068,214.95502038491017,215.77668272543028,215.0140340471119,211.8961274453695,260.55445356470085,262.4002108676951,0.0,0.0
2021-12-09 06:00:00,201.28271074649712,187.40758602299445,192.36040436890977,169.57559119916777,196.00952679222874,168.86028861870156,207.4630528640929,209.7189451117073,94.12974128578135,226.93276170248737,175.07031588670355,179.0233845521273,255.0095353330535,198.73655817214754,193.13321804060544,164.13266160005085,255.61891185428854,262.06020097228816,245.50523630911792,251.7534461112487,193.92110401608093,214.767140003885,215.55187123105435,215.00321899560316,211.9631945592656,260.63810351909115,262.37107474984504,0.0,0.0
2021-12-09 06:15:00,196.1383873853553,197.59115406975357,192.48267213337311,183.30313108053073,207.03908896541844,182.8099391435301,211.48617597143033,204.56686398472263,168.76840122741476,238.52930943306532,175.19258365111872,179.04570959750012,254.0168837615656,198.84630844023025,190.04735428720053,145.69430033964827,253.23402802490713,260.04189659749727,245.5522236537087,247.14378649746595,234.00565411134954,214.88940776838777,215.66061946292294,215.02554404099047,212.07294482738126,260.7914294891976,262.41806209444616,0.0,0.0
2021-12-09 06:30:00,196.2382872258559,197.69105391025136,198.47493785487367,169.79775880402937,202.13569749705528,182.82272778765113,209.7120815383314,204.5796526288481,135.44479064859,238.37524242844867,188.39177492675068,190.89954848415067,255.00879429849695,198.80966220163984,190.16651827649,145.81346432883763,255.64465441929698,260.02065181790823,245.53097887412306,241.35304150705227,233.98440933176911,214.989307608912,215.77978345225347,215.03833268511792,212.03629858877986,260.63736248453455,262.3968173148558,0.0,0.0
2021-12-09 06:45:00,189.66695488432856,197.64493140503467,192.53644946865114,169.75163629883485,207.07089038732028,168.9144150859536,211.51797739333483,209.77307157899727,168.8697071975448,227.01088458881014,175.2463609863755,179.0775110193855,253.94168067782587,198.94761441041862,197.90399479169756,181.2946596876161,255.65196450996777,260.02796190857913,226.8435218959815,251.7864987669268,233.99171942243706,214.9431851036831,215.80909624288367,215.05734546289642,212.17425079760008,260.71622640545405,262.40412740552716,0.0,0.0
2021-12-09 07:00:00,201.34754070306622,175.0066484343084,192.42523432546696,169.6404211556976,207.0476881284907,168.89121282713867,211.49477513450333,204.57546314779466,135.52863076994808,226.9817281820257,175.1351458432352,190.8953590030984,255.05850181261556,204.38639183704544,194.98222397385308,165.98166753227113,255.65953574055024,262.10082485855247,245.54586019537427,241.36792282830214,233.9992906530167,214.83196996046308,215.63556614215815,215.03414320406384,212.12013871026306,260.68706999865464,262.4116986361103,0.0,0.0
2021-12-09 07:15:00,196.13177423854978,187.523240640638,198.3684248675651,194.2775286287144,196.01519692303296,168.86595874950336,211.46952105684994,207.41356170798406,94.1167114754441,238.5283536427675,188.28526193946988,190.87010492545465,255.16190551285732,204.2164178757151,190.02070029362582,145.66764634609592,257.6715975259955,261.22766323046,237.24544957658077,241.41718595149186,234.04855377619876,214.8827946215807,215.63396546933902,215.00888912640926,211.95016474889897,260.7904736988995,262.46096175931564,0.0,0.0
2021-12-09 07:30:00,201.5245818329703,187.64945710939205,198.4946413363492,169.81746228549449,202.15261193193538,168.9123167430605,209.72899597321387,207.45991970157175,135.5567841819107,238.5731585313645,175.31218697303697,200.4735449001365,255.20671040146638,204.41454524904447,197.93746818916588,181.32813308507355,255.635935918289,262.07722503628975,226.8274933043104,241.34432300604627,216.0936507561497,215.0090110903917,215.8425696403588,215.05524712000175,212.14829212226772,260.83527858750995,262.388098813847,0.0,0.0
2021-12-09 07:45:00,196.3204679413879,197.77323462578096,198.5571185704075,183.4852116365167,196.06537169049415,182.84345899640994,211.5196958243255,207.46373647545678,94.25068475537547,212.2740832036599,199.04658213294664,200.47736167402095,251.9629778330291,208.78378170116798,196.9230371047261,167.9224806620658,257.38779966859215,259.80099840496376,245.3113254612131,241.13338809416345,233.76475591891432,215.07148832446336,215.91027874973955,215.05906389388718,212.0841380291326,260.15736829349476,262.17716390189764,0.0,0.0
2021-12-09 08:00:00,195.92136914186645,174.84706799880183,192.26565388990298,169.480840720201,196.00728109627536,168.85804292274915,209.6747221528655,204.54229324338505,94.1381483852355,212.57551473693402,174.97556540773417,200.41927107979743,252.26440936651355,208.67124533078717,191.7607516529124,147.407697703921,253.10711576131538,261.98027605328264,245.42531139012803,247.01687423388387,233.87874184780063,214.6723895248477,215.44375757413337,215.00097329964902,211.97160165873868,260.4587998270026,262.2911498308376,0.0,0.0
2021-12-09 08:15:00,189.70505642500024,187.6217326633812,198.46691689033176,183.3950099564661,202.18286009082598,194.11083484818622,209.75924413210873,209.80122139499812,168.97905345729134,212.56948462972196,188.38375396221085,190.94671107791157,252.2583792592973,208.98324072945448,197.9263217482406,181.31698664415188,255.50803032626501,261.9493194442576,237.0446810391521,246.9859176248645,193.81022248818206,214.98128664436837,215.83142319943124,215.085495278899,212.28359705744236,260.45276971978586,262.26019322181173,0.0,0.0
2021-12-09 08:30:00,189.27645147002974,174.72736016328065,192.14594605433876,169.36113288468727,196.00671421226596,194.0257459849518,207.46024028412953,209.71613253174377,135.45389172554985,212.7081225791559,174.8558575722171,190.86162221468845,254.96283948329116,204.3116527925505,196.40423046962428,167.40367402725224,257.600805865344,262.07929632110313,237.17465791595208,247.1158945016861,216.09572204096148,214.55268168924485,215.39147211452257,215.00040641563945,212.0453996657533,260.5914076693274,262.39017009866046,0.0,0.0
2021-12-09 08:45:00,201.64926033209906,197.83543589083888,192.72695395444435,183.54741290156042,207.07952470635027,168.92304940497812,207.52581365040967,209.78170589802787,94.19584773997629,227.0575756036486,188.53615690730797,190.92719558094842,255.13434923427505,198.80266462647174,201.01486644121616,184.4055313361202,253.2094041343167,262.08256442629516,237.17792602114295,241.3496623960501,233.98103022076745,215.13368958953774,216.02892884448187,215.06597978192755,212.02930101360965,260.76291742031646,262.39343820385255,0.0,0.0
2021-12-09 09:00:00,196.15940180351788,187.55086820560015,203.15186607850578,183.32414549868798,202.13093153136643,168.8906363425033,209.7073155726419,207.43823930100027,135.43556555045836,226.65848954274782,188.3128895044314,190.89478251846282,254.73526317318155,204.2933266174353,192.03651798491083,147.6834640356878,255.4265153236673,259.802512722273,236.96316603657766,241.13490241147224,215.88423016167755,214.91042218655534,215.719523906217,215.03356671942802,212.02707349063448,260.3638313592109,262.17867821920686,0.0,0.0
2021-12-09 09:15:00,189.55730378883126,187.47398002722613,192.42679837315,183.24725732031715,196.01994037647341,194.03897214915975,211.47426451029173,204.5549525235853,94.18808151039369,238.21490720649842,198.80862781669612,179.0337981363687,252.28263680204557,208.7211784560522,193.19961204484787,164.19905560425636,257.47378576744484,261.9522762232005,226.7025444912889,246.9888744038069,193.81317926712146,214.83353400814664,215.6182652353157,215.0136325798513,212.02153478400953,260.477027262536,262.26315000075476,0.0,0.0
2021-12-09 09:30:00,201.52725179641095,175.18635952755545,198.49731129978963,169.82013224893345,196.03037695714514,168.88113878360903,209.69781801374117,207.42874174209973,94.11084145768646,226.89445982687946,188.4141483716608,190.88528495956538,253.82525591584144,198.71765834401563,199.45346960317588,182.84413449858914,255.54427392845392,261.06313829515506,245.43059838329313,247.02216122704908,193.8464660903302,215.01168105383272,215.86194630524716,215.02406916052652,211.944294731128,260.5998016434636,262.2964368240039,0.0,0.0
2021-12-09 09:45:00,196.60234033238314,198.05510701676812,192.94662508036097,194.7480947225229,196.1698286217717,194.18886039446363,211.62415275563293,209.87924694129393,135.6905261494302,238.27157082511542,199.32845452393002,179.18368638161982,253.75914515355132,208.98167776199912,198.3141704034558,181.70483529924059,253.15504178897774,262.0282020809503,245.4732374177863,241.29530005072104,216.0446278008484,215.35336071552518,216.21927185472475,215.16352082519956,212.28203408998684,260.53369088117006,262.33907585850636,0.0,0.0
2021-12-09 10:00:00,189.46925444201872,174.92016313520696,202.9869285532737,194.14021866847605,207.02608512010994,168.86960981877158,209.68628904889584,207.41721277725472,135.42391255812993,238.43976869960844,175.04866054413674,190.8737559947241,252.50749829520586,198.78878411115488,189.90343118016563,145.55037723273423,255.6459839099363,260.02198130854754,245.53230836476214,251.78051816689555,193.9481760716983,214.74548466130264,215.5166963558384,215.01254019568026,212.01542049828862,260.70188875571375,262.39814680549523,0.0,0.0
2021-12-09 10:15:00,201.84761228628486,198.03378784499964,198.8176717896396,194.72677555075492,202.24147663110116,194.16945138845696,207.60394568765983,204.68543176290075,169.0516913516719,212.8741866804209,188.73450886142723,191.00532761817456,255.12890358468,209.05587862389024,195.5173566584183,166.51680021653902,257.6479313968222,261.2039971012864,245.57145718939935,247.16302003315684,193.98732489629668,215.33204154375102,216.17069882685868,215.14411181918715,212.3562349518866,260.75747177072117,262.437295630141,0.0,0.0
2021-12-09 10:30:00,201.62773224465465,187.75260752104413,192.7054258670039,169.9206126971163,196.10046694803407,182.87855425394386,209.76790800464784,204.6354790951602,168.96100937773025,238.4071755805726,175.41533738466165,200.51245693156375,253.89474990904236,208.96519664987972,200.993338353772,184.38400324868306,255.62638720752838,262.0676763255285,245.5127116623568,241.33477429528781,216.08410204539595,215.11216150209034,216.00740075703453,215.0941591514388,212.2655529778655,260.6692956366681,262.37855010308556,0.0,0.0
2021-12-09 10:45:00,196.45410066731446,197.90686735170374,198.69075129633717,194.59985505746207,202.18334553709226,168.94305034820079,207.54581459364513,209.80170684126452,94.16862829329727,238.32240911313633,199.1802148588676,200.50427850529243,252.39013870870744,198.77544517973953,198.13357814915548,181.5242430449992,253.0887538101525,259.89662238273246,226.7121823702009,241.22901207190787,233.8603798966439,215.2051210504215,216.03867960038798,215.08598072516543,212.0020815668693,260.5845291692063,262.27278787967225,0.0,0.0
2021-12-09 11:00:00,189.63042393667598,197.6084004573787,192.49991852099726,183.32037746815192,207.03433713200997,168.87786183066638,207.480626076069,207.42546478915494,135.4330094316891,238.2763791026152,175.20983003873604,179.04095776409412,252.3441086981761,204.29077049866274,197.83511125481263,181.22577615075363,255.57701797094765,259.95301536955714,245.46334242578254,241.28540505871828,233.9167728834456,214.90665415601745,215.74021270598485,215.02079220758137,212.02451737186138,260.53849915867136,262.32918086650045,0.0,0.0
2021-12-09 11:15:00,196.2850220062639,187.67648840831913,192.62930675426904,169.84449358441358,202.14573966121768,168.90544447234655,211.50900677972135,207.45304743085325,135.55476606999102,238.4664838764063,199.0111361978241,179.0685404057774,255.10003574647934,208.84591768237317,195.221357504074,166.22080106235921,257.58998395081323,262.0684744065721,226.8187426745975,247.10507258715705,233.96694020105073,215.03604238933096,215.87469967243956,215.04837484928254,212.14627401034502,260.72860393251966,262.3793481841292,0.0,0.0
2021-12-09 11:30:00,189.6521768992277,197.6301534199324,198.41403736455158,169.73685831373967,196.04922826378777,182.82731556970631,207.5027543356603,207.44759304874668,168.89252078247168,238.23705149959554,188.33087443644447,179.0630860236738,253.72462582802282,204.46331750931395,195.1137222333475,166.1131657916925,253.01653884640612,260.9672743870714,226.63996740648582,241.15679710817474,193.75060218235888,214.92840711857693,215.76706440168581,215.0429204671754,212.1970643825469,260.4991715556398,262.2005729159163,0.0,0.0
2021-12-09 11:45:00,189.83334512648955,187.75002136485847,198.59520559183954,194.50430935297166,196.0834106564365,194.1024424291252,209.75085171304596,209.7928289759352,168.88568556595663,238.40616750474788,199.08466915437617,179.09726841631178,252.47389710033772,198.96359277883963,200.99075219758552,184.38141709249743,253.16448328994605,261.1152188306249,237.13300517678312,251.73088872088232,216.0540693018103,215.1095753459035,216.00481460084768,215.07710285983555,212.19022916602592,260.66828756084305,262.34851735947586,0.0,0.0
2021-12-09 12:00:00,201.39255140246078,175.05165913367853,192.47024502485326,194.27171466699932,207.09856890946506,194.1103635543321,211.5456559154819,209.80075010114393,168.94297684840342,212.61945904166913,175.18015654260378,200.50332176517202,252.30835367127932,208.94716412053918,188.00772954212403,143.6546755962849,255.56475065081597,262.0060397688122,237.1014013636868,251.69928490777806,233.90450556331868,214.8769806598639,215.64803595047806,215.08502398504478,212.24752044852286,260.5027441317718,262.31691354636774,0.0,0.0
2021-12-09 12:15:00,201.6576164840707,187.78249176045085,203.38348963343196,194.53677974856933,196.06120676232513,182.83929406824163,211.51553089615524,204.5962189094443,94.16110190689736,238.0506205665218,175.44522162406042,190.9161147647424,252.11835016203216,198.7679187933249,200.99413897715334,184.3848038720641,257.4077091066608,261.8861995624147,236.9815611573312,246.92279774303324,193.74710260641407,215.14204574151054,216.00820138041598,215.05489896571675,211.99455518045235,260.31274062250986,262.1970733399673,0.0,0.0
2021-12-09 12:30:00,201.68620056343224,197.8723761221674,198.65626006679906,169.9790810158585,207.1458661724921,182.91671635056377,207.59215511655205,207.53699382963993,169.01795995040962,226.6552260809555,188.57309713862878,200.5506190281933,253.58602216980702,209.02214722260234,193.55542701113515,164.55487057034594,253.0415484137225,261.91470870568264,226.66497697379137,251.60795384465752,193.77561174964825,215.17062982087606,215.9740802017046,215.13232124807794,212.32250355059477,260.36056789741684,262.225582483236,0.0,0.0
2021-12-09 12:45:00,189.77681069757432,187.69348693594853,203.29448480890062,183.46676422903047,196.08005539190012,168.9308172183427,211.53437952573563,207.47842017686608,135.51756136535778,238.41361748537636,188.45550823477652,200.49204537542812,252.48134708096788,198.88243291849437,197.9814980157332,181.3721629116265,257.57341845565827,259.9866171920279,237.1472705062752,247.0885070920047,216.06833463129635,215.05304091696806,215.886599466935,215.07374759529802,212.10906930565628,260.6757375414738,262.3627826889733,0.0,0.0
2021-12-09 13:00:00,189.7479768634389,197.7259533841525,192.61747144776425,194.4189410899152,196.06922792796212,168.91998975440936,207.52275399983893,209.77864624745695,168.87172743363675,226.76607334494497,198.99930089131877,190.92413593037864,252.27702470097321,204.44252416046496,190.16211275481805,145.8090588071694,253.0287584345282,260.9794939751946,226.65218699460263,241.16901669629456,233.80038452103997,215.02420708282236,215.77537793058002,215.06292013135644,212.17627103369375,260.47141516146326,262.21279250404,0.0,0.0
2021-12-09 13:15:00,201.70865409397985,197.89482965271213,198.67871359734497,194.5878173584708,196.05996325324676,182.8380505591635,209.72740430985027,204.59497540036574,135.48827440081592,212.41818924645455,188.59555066916883,179.07382101312942,253.5269286087943,204.34603546786101,195.3433373647241,166.34278092294153,253.07416138007076,261.9473216720345,226.6975899401255,251.64056681100612,233.84578746656715,215.19308335142674,215.9966795331205,215.05365545663798,212.07978234107065,260.30147433640116,262.2581954495886,0.0,0.0
2021-12-09 13:30:00,201.71011281165,187.83498808801377,203.43598596101197,183.60826538108984,196.12981945791606,182.90790676382085,207.58334552980574,207.52818424289347,168.97845089529818,238.41231089092815,188.5970093868385,200.5418094414481,255.0458627609864,204.5492476221987,195.34479608239408,166.3442396406107,257.62825790013466,261.18432360459866,245.5517836927152,251.79999349485053,216.12317407573155,215.1945420690971,215.99813825079084,215.12351166133055,212.28299449544872,260.67443094702514,262.41762213345254,0.0,0.0
2021-12-09 13:45:00,196.3306029782449,197.7833696626377,192.67488772624617,194.47635736839902,196.03824756458718,182.8163348705076,207.49177363645742,204.57325971170232,94.18875527569851,212.28903804595993,175.38479924391598,179.05210532447666,251.97793267533953,208.72185222135855,200.96280021300902,184.35346510793002,255.44614215845118,259.82213955705737,236.982792871356,251.58067641541737,233.78589707099923,215.08162336132276,215.976862616267,215.03193976797115,212.02220854931593,260.1723231358063,262.1983050539925,0.0,0.0
2021-12-09 14:00:00,201.37301163880156,187.49788691527067,192.4507052611976,194.252174903343,207.03838256835695,194.05017721323404,207.484671512416,209.7405637600317,94.13542623758914,226.65874238864302,188.25990821410312,190.88605344296744,252.16969374462454,198.74224312396646,189.9953465682559,145.64229262074733,253.03776528831483,259.8456338608912,226.66119384838538,241.1780235500796,233.80939137482355,214.85744089620195,215.60861174396038,215.0248376439289,211.9688795110862,260.3640842051062,262.2217993578278,0.0,0.0
2021-12-09 14:15:00,189.67011596638827,175.1210246595112,192.53961055071088,194.34108019285924,202.1351426613199,168.89484747245447,207.49761171786795,209.75350396548444,135.44395530766093,238.369531876314,198.921439994262,200.45607562952154,252.4372614718957,198.8088268607098,195.09660019910453,166.09604375745903,257.639376321201,261.1954420256651,245.56290211377964,241.38496474670583,234.0163325714177,214.9463461857439,215.74994236743854,215.0377778493824,212.03546324784955,260.6316519323982,262.42874055451944,0.0,0.0
2021-12-09 14:30:00,196.10616800827222,187.49763441036592,203.09863228325418,183.27091170345594,196.0199393532642,182.79802665918777,209.68738040985758,209.72935767274558,135.41723587421754,212.49006604935192,175.16036427405112,179.03379711315947,252.1789606788719,204.27499694117077,197.7856454901024,181.17631038605958,253.0120601213741,260.962795662039,226.63548868145574,246.9218185939498,215.90164613334034,214.8571883912971,215.69074694126462,215.01363155664208,212.00874381436628,260.3733511393543,262.1960941908837,0.0,0.0
2021-12-09 14:45:00,201.40783622683082,197.59401178560108,203.1337093761887,169.70071667942565,207.05576897472795,168.89929367337083,207.50205791878716,207.44689663187347,168.79751188256364,212.4703092454028,175.19544136696493,190.9034398493332,254.7250261493608,198.87541909539584,193.25834352092028,164.25778708029614,257.44894028417775,259.8621390205488,245.3724660767884,246.96402892054368,215.94385645990923,214.89226548423602,215.67699671140485,215.04222405030214,212.10205548255564,260.3535943353898,262.23830451748637,0.0,0.0
2021-12-09 15:00:00,195.89180030072075,187.28326670286052,198.12845092973052,169.45127187907028,196.0104382904016,182.78852559632676,209.67787934699254,209.71985660988037,135.44839328794023,226.9089624638442,174.94599656660264,179.02429605029982,252.4199138199347,198.81326484099438,187.77356956604558,143.4205156204031,255.62520179710512,260.00119919571586,237.16185250995866,247.1030890956905,233.9649567095847,214.64282068369496,215.41387597431014,215.0041304937763,212.0399012281355,260.6143042804358,262.3773646926622,0.0,0.0
2021-12-09 15:15:00,195.9665552412784,174.89225409819363,192.31083998931106,183.13129893649787,207.0447364546267,194.0565310995027,211.4918234606391,209.7469176463019,168.9156659437123,212.3557116567359,175.02075150712437,179.05135708670548,252.04460628616206,208.91985321582735,189.89478629194303,145.54173234451892,255.50224825840442,259.878245657012,245.38857271324915,251.63678251536857,215.95996309636055,214.7175756242703,215.50805146761283,215.03119153019946,212.2202095438078,260.23899674663403,262.2544111539506,0.0,0.0
